[HEADER]
Format,J&M ASCII Table
Comment,TS-04/17/13-0600
Date,4/18/2013 3:31:19 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.282
201.000,0.277
202.000,0.271
203.000,0.264
204.000,0.257
205.000,0.250
206.000,0.243
207.000,0.236
208.000,0.229
209.000,0.222
210.000,0.215
211.000,0.208
212.000,0.201
213.000,0.194
214.000,0.186
215.000,0.179
216.000,0.170
217.000,0.162
218.000,0.153
219.000,0.145
220.000,0.136
221.000,0.127
222.000,0.119
223.000,0.110
224.000,0.102
225.000,0.095
226.000,0.088
227.000,0.082
228.000,0.077
229.000,0.072
230.000,0.068
231.000,0.064
232.000,0.061
233.000,0.058
234.000,0.056
235.000,0.054
236.000,0.052
237.000,0.051
238.000,0.049
239.000,0.048
240.000,0.047
241.000,0.046
242.000,0.045
243.000,0.044
244.000,0.043
245.000,0.042
246.000,0.042
247.000,0.041
248.000,0.041
249.000,0.040
250.000,0.040
251.000,0.039
252.000,0.039
253.000,0.038
254.000,0.038
255.000,0.038
256.000,0.038
257.000,0.037
258.000,0.037
259.000,0.037
260.000,0.037
261.000,0.036
262.000,0.036
263.000,0.036
264.000,0.035
265.000,0.035
266.000,0.035
267.000,0.034
268.000,0.034
269.000,0.034
270.000,0.033
271.000,0.033
272.000,0.032
273.000,0.032
274.000,0.031
275.000,0.031
276.000,0.030
277.000,0.030
278.000,0.029
279.000,0.029
280.000,0.028
281.000,0.028
282.000,0.027
283.000,0.027
284.000,0.026
285.000,0.026
286.000,0.026
287.000,0.025
288.000,0.025
289.000,0.024
290.000,0.024
291.000,0.023
292.000,0.023
293.000,0.022
294.000,0.022
295.000,0.021
296.000,0.021
297.000,0.020
298.000,0.020
299.000,0.019
300.000,0.019
301.000,0.018
302.000,0.018
303.000,0.018
304.000,0.017
305.000,0.017
306.000,0.016
307.000,0.016
308.000,0.016
309.000,0.015
310.000,0.015
311.000,0.015
312.000,0.014
313.000,0.014
314.000,0.013
315.000,0.013
316.000,0.013
317.000,0.012
318.000,0.012
319.000,0.012
320.000,0.012
321.000,0.011
322.000,0.011
323.000,0.011
324.000,0.010
325.000,0.010
326.000,0.010
327.000,0.010
328.000,0.009
329.000,0.009
330.000,0.009
331.000,0.009
332.000,0.008
333.000,0.008
334.000,0.008
335.000,0.008
336.000,0.008
337.000,0.007
338.000,0.007
339.000,0.007
340.000,0.007
341.000,0.006
342.000,0.006
343.000,0.006
344.000,0.006
345.000,0.006
346.000,0.006
347.000,0.005
348.000,0.005
349.000,0.005
350.000,0.005
351.000,0.005
352.000,0.005
353.000,0.004
354.000,0.004
355.000,0.004
356.000,0.004
357.000,0.004
358.000,0.004
359.000,0.003
360.000,0.003
361.000,0.003
362.000,0.003
363.000,0.003
364.000,0.003
365.000,0.003
366.000,0.002
367.000,0.002
368.000,0.002
369.000,0.002
370.000,0.002
371.000,0.002
372.000,0.002
373.000,0.002
374.000,0.002
375.000,0.002
376.000,0.002
377.000,0.002
378.000,0.002
379.000,0.002
380.000,0.002
381.000,0.002
382.000,0.002
383.000,0.002
384.000,0.002
385.000,0.001
386.000,0.001
387.000,0.001
388.000,0.001
389.000,0.001
390.000,0.001
391.000,0.001
392.000,0.001
393.000,0.001
394.000,0.001
395.000,0.001
396.000,0.001
397.000,0.001
398.000,0.001
399.000,0.001
400.000,0.001
401.000,0.001
402.000,0.001
403.000,0.001
404.000,0.001
405.000,0.001
406.000,0.001
407.000,0.001
408.000,0.000
409.000,0.000
410.000,0.000
411.000,0.000
412.000,-0.000
413.000,-0.000
414.000,-0.000
415.000,-0.000
416.000,-0.000
417.000,-0.000
418.000,-0.000
419.000,-0.000
420.000,-0.001
421.000,-0.001
422.000,-0.001
423.000,-0.001
424.000,-0.001
425.000,-0.001
426.000,-0.001
427.000,-0.001
428.000,-0.001
429.000,-0.001
430.000,-0.001
431.000,-0.001
432.000,-0.001
433.000,-0.001
434.000,-0.001
435.000,-0.001
436.000,-0.001
437.000,-0.001
438.000,-0.002
439.000,-0.002
440.000,-0.002
441.000,-0.002
442.000,-0.002
443.000,-0.002
444.000,-0.002
445.000,-0.002
446.000,-0.002
447.000,-0.002
448.000,-0.002
449.000,-0.002
450.000,-0.002
451.000,-0.002
452.000,-0.002
453.000,-0.002
454.000,-0.002
455.000,-0.002
456.000,-0.002
457.000,-0.002
458.000,-0.002
459.000,-0.002
460.000,-0.002
461.000,-0.002
462.000,-0.003
463.000,-0.003
464.000,-0.003
465.000,-0.003
466.000,-0.003
467.000,-0.003
468.000,-0.003
469.000,-0.003
470.000,-0.003
471.000,-0.003
472.000,-0.003
473.000,-0.003
474.000,-0.003
475.000,-0.003
476.000,-0.003
477.000,-0.003
478.000,-0.003
479.000,-0.003
480.000,-0.003
481.000,-0.003
482.000,-0.003
483.000,-0.003
